#ZJHHY
18101110|无线电信业务
1811|通信设备及服务
181110|通信设备及服务
18111010|通信设备
18111011|通信技术服务
1812|广播、有线和卫星电视
181210|有线和卫星电视
18121010|广播
18121011|有线和卫星电视
19|公用事业
1910|公用事业
191010|电力公用事业
19101010|电力公用事业
191011|燃气公用事业
19101110|燃气公用事业
191012|复合型公用事业
19101210|复合型公用事业
191013|水公用事业
19101310|水公用事业
191014|独立电力能源商
19101410|独立电力生产商与能源贸易商
191015|热力公用事业
19101510|热力公用事业
20|房地产
2010|房地产
201010|房地产管理和开发
20101010|多样化房地产活动
20101011|房地产经营公司
20101012|房地产开发
20101013|房地产服务
#SBQS_TZ
qsgn0000647|财达证券
qsgn0000869|华林证券
qsgn0000515|五矿证券
9900004734|国信证券
qsgn0000076|兴业证券
gssh0600109|国金证券
qsgn0000140|华西证券
qsgn0000343|国联证券
9900009527|日信证券
qsgn0000067|东莞证券
qsgn0000499|华龙证券
qsgn0000802|中原证券
qsgn0000533|天风证券
9900019168|国开证券
qsgn0000118|招商证券
9900004122|太 平 洋
qsgn0000516|首创证券
qsgn0000885|中投证券
9900019116|英大证券
qsgn0000435|民族证券
qsgn0000325|东吴证券
gssz0000750|国海证券
qsgn0000744|国都证券
qsgn0000517|上海证券
qsgn0000030|长城证券
qsgn0000085|光大证券
qsgn0000656|金元证券
qsgn0000301|申万宏源
qsgn0000654|财富证券
qsgn0000704|万联证券
qsgn0000638|中银国际
qsgn0000513|渤海证券
qsgn0000884|中信建投证券
9900021222|方正证券
qsgn0000360|湘财证券
gssz0000686|东北证券
qsgn0000197|世纪证券
qsgn0000639|华创证券
qsgn0000807|德邦证券
qsgn0000040|东海证券
qsgn0000705|大通证券
qsgn0000803|国盛证券
qsgn0000473|中山证券
qsgn0000520|华鑫证券
9900025164|东方花旗
qsgn0000646|恒泰证券
qsgn0000507|同信证券
qsgn0000161|华泰证券
qsgn0000512|中国银河
9900013443|中航证券
9900003683|信达证券
qsgn0000120|江海证券
qsgn0000883|川财证券
qsgn0000808|财通证券
qsgn0000240|南京证券
qsgn0000168|民生证券
9900006225|华融证券
qsgn0000810|新时代证券
qsgn0000421|中金公司
qsgn0000109|广州证券
qsgn0000116|国泰君安
qsgn0000279|山西证券
9900009687|上海华信
qsgn0000651|爱建证券
qsgn0000641|红塔证券
qsgn0000255|平安证券
gssz0000776|广发证券
gssh0600369|西南证券
qsgn0000203|浙商证券
qsgn0000644|西部证券
9900001763|安信证券
gssh0600030|中信证券
gssz0000783|长江证券
qsgn0000069|第一创业
qsgn0000505|华安证券
qsgn0000071|华福证券
qsgn0000702|中泰证券
gssh0600837|海通证券
9900008427|东兴证券
gssz0000728|国元证券
######
